URL,Detail,Linked From,Detected
http://wwwdup.uni-leipzig.de/jobportal/job/911,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2341?from=HTML+OR+CSS&PHPSESSID=qusfqfagm665r5i7b7i158c1i5,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2379,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2100?from=praktik*&PHPSESSID=l7i5f25ece5tb4to2mgjqejtd1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2220.pdf?PHPSESSID=g556vp88rnk1ue3h4rmlotht53,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2269?from=Neu-Isenburg&PHPSESSID=u5nbtmmm05o0059bej73dflo43,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/1837?from=Leipzig*&PHPSESSID=22313spnth4211k8us5ct3cv93,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2030?PHPSESSID=joq0qp7402it9hqmp8dhrker72,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Huenfelden*&tab=international&PHPSESSID=2t2fsvdg5a3j4ec726i43olhv1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Herzberg*+und*+Finsterwalde*&tab=internship&PHPSESSID=7h5786uoqg4en66l199e0tgd80,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=international&src=eq&q=politik*&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2392?from=journalis*+OR+redaktion+OR+presse&PHPSESSID=hdcjjt6jmsb1afp9q25k22r4v1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=i11n&src=eq&q=journalis*+OR+redaktion+OR+presse&PHPSESSID=3i5d2fqopmu0v5ucoujc8fuqh1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Heidelberg*&tab=-internship&PHPSESSID=qq85rg5ul07fs0htrkq1p7itt1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Erlangen%2C*+Ingolstadt*+und*+Braunschweig*&tab=internship&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=i11n&src=eq&q=Android+OR+iOS+OR+iPhone+OR+ObjectiveC+OR+ObjC+OR+iPad+OR+mobile+OR+apps&PHPSESSID=3i5d2fqopmu0v5ucoujc8fuqh1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Cottbus*+und*+Senftenberg*&tab=internship&PHPSESSID=7h5786uoqg4en66l199e0tgd80,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Dubai*&tab=-internship&PHPSESSID=f5f5dp7cf1odjap95f23qnle93,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Bucharest%2C*+Romania*&tab=all&PHPSESSID=audri9de18t4gl0d2q61hnlp30,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Bubenreuth*&tab=all&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Berlin%2C*+AND+Ratingen*+AND+oder*+AND+Hamburg*&tab=internship&PHPSESSID=3lrji7680i82rk6lk3nq6b7jf5,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Berlin%2C*+Ratingen*+oder*+Hamburg*&tab=all&PHPSESSID=5ouao0001g6k0rib6849ldlsq1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Berlin%2C*+AND+Ratingen*+AND+oder*+AND+Hamburg*&tab=international&PHPSESSID=3lrji7680i82rk6lk3nq6b7jf5,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Bad*+Pyrmont*&tab=international&PHPSESSID=bitv9022qd2lghe58m5cs0lg75,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/print/2568?PHPSESSID=k87623cg5ad5dnetqfl35qgmc1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/print/2570?PHPSESSID=k87623cg5ad5dnetqfl35qgmc1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Bad*+G%C3%B6gging*&tab=all&PHPSESSID=2n3ea7gjlvi4s4cug69chhur56,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/print/2574?PHPSESSID=lv7dgr36h47qhcjq6bm52v4e04,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=i11n&q=cc%3Ahartmanngmbh&PHPSESSID=ui0j3fbrr5s3a6l830qhde2ke7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=all&q=cc%3Ainstituteofsciencebusinessintelligence&PHPSESSID=bur5i27dqpgvsuvk9rdt4ie261,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=all&q=cc%3Asthree&PHPSESSID=qub3g801b0vrtn59mequ12idu7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=all&q=Berlin*&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&q=Halle*&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:universittduisburgessen,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:netsportique,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:technischeuniversittchemnitz&src=more-from-company,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Awerbebotenmediaug&tab=internship&PHPSESSID=nf19jb2pq6deln8ok3n1g85hu6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:thomsonreuters&src=more-from-company,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:tracx,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Awirtschaftsfrderungsachsen&tab=internship&PHPSESSID=6ap4a246vcltk6qrmom9u8phc4,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:thomsonreuters,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=Jena,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Ahrensburg*&tab=internship&PHPSESSID=bitv9022qd2lghe58m5cs0lg75,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=New%20York&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:bahlsengmbhcokg,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=9&PHPSESSID=0qq8aobp3qfagj9pb2d7t3d8q0&PHPSESSID=0qq8aobp3qfagj9pb2d7t3d8q0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=2&tab=i11n&q=informatik+OR+software+OR+hardware&PHPSESSID=3i5d2fqopmu0v5ucoujc8fuqh1&PHPSESSID=3i5d2fqopmu0v5ucoujc8fuqh1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=Adeje*&tab=all&PHPSESSID=bitv9022qd2lghe58m5cs0lg75,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=2&PHPSESSID=9tiq6socmto5imrka616as32d4,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=international&q=SAP*&PHPSESSID=gduhur9fd576ldsg45oslq6bp0&size=10&PHPSESSID=gduhur9fd576ldsg45oslq6bp0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=international&q=Microsoft+OR+Excel+OR+Access+OR+Word+OR+Powerpoint+OR+MSOffice&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=internship&q=Android+OR+iOS+OR+iPhone+OR+ObjectiveC+OR+ObjC+OR+iPad+OR+mobile+OR+apps&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6&size=10&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=internship&q=cc%3Ahartmanngmbh&PHPSESSID=ui0j3fbrr5s3a6l830qhde2ke7&size=10&PHPSESSID=ui0j3fbrr5s3a6l830qhde2ke7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Avwjverlagwirtschaftsjournalgmbh&tab=all&PHPSESSID=u2ku72bh2rov653dcmnr653ps4,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Avngverbundnetzgasaktiengesellschaft&tab=internship&PHPSESSID=8oqg50hp3o8mnncilnjg60u2h7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Atufreiberg&tab=all&PHPSESSID=6a1bl6t6bslskn4s0ffpr30c23,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&f=-internship&q=kultur+OR+theater+OR+verlag+OR+geisteswiss*+OR+kulturwiss*+OR+NGO+OR+redaktion&PHPSESSID=8uvn39sqfsps5utsegn112hh20&size=20&PHPSESSID=8uvn39sqfsps5utsegn112hh20,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/download/2190.pdf?PHPSESSID=ksbcd0u5gubn224o2doa9o36g7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Apaperc&tab=all&PHPSESSID=3fvc4q32tr2f15iqdaeri12k67,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/download/1869.pdf?PHPSESSID=g8aiqtduhfk3bnfi3o6er0o2j5,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2543.pdf,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2534,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=werkstudent&PHPSESSID=7h3ntvrs5leldgfjb4cag6mng0&size=50&PHPSESSID=7h3ntvrs5leldgfjb4cag6mng0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=Melsungen*&PHPSESSID=2t2fsvdg5a3j4ec726i43olhv1&PHPSESSID=2t2fsvdg5a3j4ec726i43olhv1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=nebenjob*+OR+honorar*+OR+freelanc*+&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7&size=20&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=cc%3Aregiocastgmbhcokg&size=10&PHPSESSID=pdk1k5p5muf1bloi85lm2sno97,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=cc%3Asonesgmbh&PHPSESSID=t331dp7le76evfp2sv8mniroe0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Auteploiermenswear&tab=international&PHPSESSID=dqmahmkg5ejipd9l0l8i2cuj62,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=cc%3Ainstitutfrauslandsbeziehungenev&PHPSESSID=r4g60kaerpb3tmknedoh4e7715&size=50&PHPSESSID=r4g60kaerpb3tmknedoh4e7715,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=cc%3Ainstituteofsciencebusinessintelligence&PHPSESSID=bur5i27dqpgvsuvk9rdt4ie261&size=10&PHPSESSID=bur5i27dqpgvsuvk9rdt4ie261,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Auniversittleipzigakademischesauslandsamt&tab=internship&PHPSESSID=obccgl1379htm64tc23no37bi2,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&f=-internship&q=cc%3Apokerstrategycom&PHPSESSID=2jsdo20bn88obmqq5l1r46qv66&size=50&PHPSESSID=2jsdo20bn88obmqq5l1r46qv66,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?l=i11n&q=cc%3Aregiocastgmbhcokg&PHPSESSID=9kcjljf79nrc6hf4urn0q7te04,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/download/1498.pdf?PHPSESSID=g78ugkgni323pcldlpqrrj5s84,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/download/1051.pdf?PHPSESSID=2aaoa807ou5gr8245qt20rtfg0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/403?from=physik,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2536.pdf?PHPSESSID=l7i5f25ece5tb4to2mgjqejtd1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2536,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2534.pdf?PHPSESSID=l7i5f25ece5tb4to2mgjqejtd1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Atwenga&tab=international&PHPSESSID=0c9o1k1ge010hvui5dt39612n1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2534.pdf,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2528?from=cc%3Aelementmediagmbh&PHPSESSID=ip3v3ad1c36td01o7g3tb27gl4,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2511,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2350?from=umwelt*+OR+klima*&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2309?from=praktik*+OR+werkstudent+OR+volontariat+OR+shk&PHPSESSID=1f1kj8fcf2m0ebi3nk2r5pbgr0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2307,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2320?PHPSESSID=fu9lg7l9oab9s75iqa7cu3qf55,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Astudentjob&tab=internship&PHPSESSID=jqlbn5gjctk5t1s2uthqab7ib6,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2306?from=studentische*&PHPSESSID=sd1ongvuokslt9ecqn498fdqe4,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2293,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Asprdnet&tab=all&PHPSESSID=0trqap79frc8ebjnf78bi2ct31,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2288,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Asoftlinesolutionsgmbh&tab=all&PHPSESSID=enqhu3di9sqalbvvcj4tr79lp5,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Asap&tab=all&PHPSESSID=9ndd8dgtdcfiob353dfl6r40h5,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Arwepowerag&tab=internship&PHPSESSID=7a764s3dsbui1jlmp4hq9porf7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Arwepowerag&tab=international&PHPSESSID=7a764s3dsbui1jlmp4hq9porf7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Anissancentereuropegmbh&tab=internship&PHPSESSID=0cu2ilnbhiq3b4lkomp3du9la1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Amitteldeutscherrundfunkmdr&tab=internship&PHPSESSID=4ectg2vcjotmnuk4b2srdddhh1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Axmedia&tab=international&PHPSESSID=0ac3899fno1u7krbu2ae9bdbf4,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2100?PHPSESSID=f187m3m2ait0pa0gmtha6o9b03,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Awebslinggmbh&tab=international&PHPSESSID=hss5aqo6hrg7e0slf3ndakua51,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Avoithgmbh&tab=internship&PHPSESSID=mk7od00qs15v3drecmrq7o51q1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Averbiovereinigtebioenergieag&tab=internship&PHPSESSID=nnijmrm4nedtvsje4ev3tu6bb0,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Acompetencecallcenterleipziggmbh&tab=international&PHPSESSID=cbg8vbhifg22log4b4b4q01mc1,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Adorstemarketing&tab=-internship&PHPSESSID=ocgjlvbf229trurediqt9d8s26,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/feed/index?q=cc%3Aapiautomotiveprocessinstitutegmbh&tab=-internship&PHPSESSID=3e4aaltfdgmsvtp10qk01ahlp7,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=java+-javascript&PHPSESSID=vvil7q82gadr6u7s4tiemkdts2&size=10&PHPSESSID=vvil7q82gadr6u7s4tiemkdts2,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=Leipzig/Schkeuditz&PHPSESSID=22313spnth4211k8us5ct3cv93,URL restricted by robots.txt,unavailable,10/10/11
http://wwwdup.uni-leipzig.de/jobportal/job/2116,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2131,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2047,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2040,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1299?from=praktik*&PHPSESSID=c7l4cqs1jk2u9gcd7tpjrjofd3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2091?from=praktik*&PHPSESSID=aej4buqj2j894700oit4vub9v0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1015?PHPSESSID=to3a5cotn8ige3hpfk4udpik93,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/download/2176.pdf?PHPSESSID=p2j0a3it3aq8qap9vn2d55gcn6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2354.pdf,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1912?from=informatik+OR+software+OR+hardware&PHPSESSID=660eia372idknvik1suj0u0785,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1834,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2176.pdf?PHPSESSID=a19q65qiu7v17rr0aob6nac396,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2225?from=Microsoft+OR+Excel+OR+Access+OR+Word+OR+Powerpoint+OR+MSOffice&PHPSESSID=vhau4dv4ma35cvuoc8q0b62hc1,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1885,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1890,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2291?from=Microsoft+OR+Excel+OR+Access+OR+Word+OR+Powerpoint+OR+MSOffice&PHPSESSID=8uvn39sqfsps5utsegn112hh20,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2160.pdf?PHPSESSID=js71v5fdfr3o7f21m521e4kcb6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2291?from=marketing*&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=MySQL*+AND+PHP*&PHPSESSID=kbi1o9jcnoj21dtp5mi1n7trk7&size=20&PHPSESSID=kbi1o9jcnoj21dtp5mi1n7trk7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=MySQL*+AND+PHP*&PHPSESSID=kbi1o9jcnoj21dtp5mi1n7trk7&size=10&PHPSESSID=kbi1o9jcnoj21dtp5mi1n7trk7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=MySQL*+AND+PHP*&PHPSESSID=kbi1o9jcnoj21dtp5mi1n7trk7&PHPSESSID=kbi1o9jcnoj21dtp5mi1n7trk7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=MySQL*+AND+PHP*&PHPSESSID=d9ueg4v7ejdbaj3t3j9bpuqs65&size=50&PHPSESSID=d9ueg4v7ejdbaj3t3j9bpuqs65,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2165.pdf?PHPSESSID=fjg87dhpfmvbhi6p5aati10g30,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1835,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1777,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1781,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1770,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/print/1138?PHPSESSID=h7ioa6d9cmk2gvdm5vr492rkm6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2211?from=BWL+OR+VWL&PHPSESSID=8uvn39sqfsps5utsegn112hh20,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1437,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=MySQL*+AND+PHP*&PHPSESSID=d9ueg4v7ejdbaj3t3j9bpuqs65&size=20&PHPSESSID=d9ueg4v7ejdbaj3t3j9bpuqs65,URL restricted by robots.txt,unavailable,10/9/11
